Longitude,Latitude,Start Year
14.962,38.404,144
24.439,36.699,140
-97.27,19.03,140
-72.117,-40.59,140
-61.165,14.809,130
-19.083,63.633,130
130.57,31.22,130
126.047,7.382,120
110.442,-7.542,120
55.708,-21.244,120
-95.2,18.57,120
161.36,56.653,120
-152.742,60.485,110
-72.117,-40.59,110
-71.93,-39.42,110
-78.442,-1.467,100
-60.652,-63.001,100
161.36,56.653,100
-155.608,19.475,100
-122.18,46.2,100
138.728,35.361,100
158.836,53.256,100
144.013,43.384,100
15.004,37.734,100
174.07,-39.3,100
-177.92,-29.27,100
-97.27,19.03,90
-90.876,14.501,90
-25.78,37.87,90
-16.641,28.271,90
-71.409,-16.294,90
-71.502,-39.637,90
-69.142,-18.166,90
-25.32,37.77,80
-156.25,20.708,80
145.122,44.076,80
13.897,40.73,80
14.426,40.821,79
-121.93,44.38,70
-92.109,15.132,70
-152.742,60.485,70
-27.32,38.73,70
-78.436,-0.677,70
-78.598,-0.171,70
-141.75,61.38,60
-62.8,17.37,60
-61.165,14.809,50
157.718,55.678,50
160.595,55.972,50
82.5,42.5,50
-122.193,41.409,50
-155.608,19.475,50
158.03,52.559,50
158.196,52.449,50
157.203,51.498,50
160.326,55.832,50
138.728,35.361,50
138.528,36.618,50
14.962,38.404,50
15.213,38.789,50
42.442,43.351,50
168.12,-16.25,50
25.396,36.404,46
13.897,40.73,40
-121.767,44.133,40
-97.27,19.03,40
-72.618,-41.33,40
-83.767,10.025,40
-16.641,28.271,40
-15.58,28,40
15.004,37.734,39
130.57,31.22,30
-16.641,28.271,30
-19.083,63.633,30
110.442,-7.542,20
15.004,37.734,10
-119,37.88,10
-115.616,33.197,10
-61.165,14.809,10
-77.986,0.029,10
-15.58,28,10
142.686,43.418,1
120.7,47.5,0
13.897,40.73,-6
161.36,56.653,-10
-93.228,17.36,-20
14.962,38.404,-24
-155.608,19.475,-30
15.004,37.734,-32
15.004,37.734,-36
174.07,-39.3,-40
15.004,37.734,-44
15.004,37.734,-49
15.213,38.789,-50
33.668,-9.135,-50
35.914,-2.764,-50
38.78,7.77,-50
-177.92,-29.27,-50
109.92,-7.2,-50
-155.287,19.421,-50
-155.27,18.92,-50
-121.767,44.133,-50
-104.3,9.83,-50
-105.32,16.55,-50
-105.43,15.83,-50
-129.27,-25.37,-50
141.38,42.688,-50
144.013,43.384,-50
148.838,45.389,-50
160.533,54.753,-50
159.15,53.589,-50
140.281,37.647,-50
139.021,35.233,-50
137.554,36.106,-50
140.877,40.659,-50
140.799,39.761,-50
139.526,34.094,-50
3.351,-54.408,-50
-16.25,65.75,-50
-17.316,64.416,-50
-78.25,-0.375,-50
-78.436,-0.677,-50
-78.442,-1.467,-50
-86.342,12.242,-50
-70.492,-36.058,-50
0,0,-54
-155.608,19.475,-60
-27.32,38.73,-60
130.57,31.22,-80
126.047,7.382,-80
-155.608,19.475,-80
-155.87,19.692,-80
-16.641,28.271,-80
-71.502,-39.637,-80
-19.083,63.633,-80
-21.416,64.083,-80
-71.409,-16.294,-80
-73.4,-52.33,-90
-27.32,38.73,-90
-152.742,60.485,-90
-179.97,-16.82,-90
14.962,38.404,-91
13.897,40.73,-91
-152.742,60.485,-100
-168.13,53.43,-100
-122.18,46.2,-100
139.153,34.219,-100
131.249,33.086,-100
138.728,35.361,-100
158.196,52.449,-100
160.326,55.832,-100
141.38,42.688,-100
-60.652,-63.001,-100
-72.618,-41.33,-100
-78.442,-1.467,-100
11.93,42.6,-104
-153.43,59.363,-120
-72.97,-45.9,-120
15.004,37.734,-122
15.004,37.734,-126
14.962,38.404,-126
-113.5,43.42,-130
15.004,37.734,-135
15.004,37.734,-141
14.962,38.404,-150
174.07,-39.3,-150
-122.193,41.409,-150
-121.76,46.853,-150
-95.2,18.57,-150
161.36,56.653,-150
160.27,54.596,-150
140.244,37.735,-150
139.766,33.137,-150
139.394,34.724,-150
-19.666,63.983,-150
-76.4,2.32,-160
-152.742,60.485,-160
110.88,-6.62,-160
125.07,6.37,-170
-86.161,11.984,-170
-84.703,10.463,-170
0,0,-171
0,0,-180
-77.986,0.029,-180
128.08,41.98,-180
14.962,38.404,-183
138.728,35.361,-190
-72.27,-41.25,-190
-22.083,63.883,-190
25.396,36.404,-197
13.897,40.73,-200
176,-38.82,-200
-179.97,-16.82,-200
131.39,33.282,-200
136.771,36.155,-200
140.799,39.761,-200
160.326,55.832,-200
158.196,52.449,-200
157.572,51.844,-200
-98.622,19.023,-200
-155.608,19.475,-200
-155.287,19.421,-200
-22.566,63.85,-200
-61.165,14.809,-200
-75.33,4.658,-200
-75.324,4.892,-200
0,0,-208
-99.42,-74.33,-210
-72.496,-41.105,-210
-152.742,60.485,-210
15.213,38.789,-210
14.962,38.404,-215
14.426,40.821,-217
-152.742,60.485,-220
117.77,56.28,-220
-122.18,46.2,-220
159.15,53.589,-220
-71.502,-39.637,-220
-72.153,-40.771,-230
-77.986,0.029,-230
-78.436,-0.677,-230
112.308,-7.93,-230
147.35,-2.38,-240
-177.92,-29.27,-250
160.27,54.596,-250
139.963,37.125,-250
-122.18,46.2,-250
-121.76,46.853,-250
-71.183,-37.856,-250
-19.083,63.633,-250
-19.666,63.983,-250
-60.652,-63.001,-250
-70.492,-36.058,-250
12.7,37.1,-253
23.336,37.615,-258
-113.5,43.42,-260
-90.876,14.501,-260
-77.986,0.029,-260
-78.442,-1.467,-270
-84.703,10.463,-270
-130.3,44.83,-270
-155.287,19.421,-270
-152.742,60.485,-270
145.122,44.076,-270
151.23,-5.2,-270
130.57,31.22,-270
130.308,30.789,-280
-122.18,46.2,-280
-156.25,20.708,-290
-115.616,33.197,-290
-113.22,42.88,-300
-121.49,46.206,-300
-155.608,19.475,-300
161.36,56.653,-300
144.013,43.384,-300
157.711,52.062,-300
176.5,-38.12,-300
14.962,38.404,-300
-61.165,14.809,-300
-16.25,65.75,-300
-71.409,-16.294,-310
-153.43,59.363,-310
-78.617,-0.353,-320
-71.377,-36.863,-320
-69.5,-18.1,-320
0,0,-325
-72.618,-41.33,-330
-179.97,-16.82,-330
110.442,-7.542,-340
0,0,-345
151.23,-5.2,-350
153.65,-4.08,-350
15.213,38.789,-350
-153.43,59.363,-350
-152.742,60.485,-350
-156.51,57.832,-350
157.407,54.761,-350
-155.87,19.692,-350
-121.767,44.133,-350
-113.5,43.42,-350
158.03,52.559,-350
160.27,54.596,-350
137.587,36.227,-350
140.799,39.761,-350
141.001,39.853,-350
139.766,33.137,-350
14.962,38.404,-360
-25.32,37.77,-360
-17.83,28.57,-360
-19.083,63.633,-370
13.897,40.73,-370
-90.876,14.501,-370
-158.17,56.88,-370
-152.742,60.485,-380
-84.703,10.463,-380
-152.742,60.485,-390
-156.25,20.708,-390
156.014,50.686,-390
15.004,37.734,-396
-179.97,-16.82,-400
128.849,32.657,-400
125.07,6.37,-400
137.587,36.227,-400
138.32,36.087,-400
139.376,36.799,-400
-155.87,19.692,-400
-155.608,19.475,-400
-121.49,46.206,-400
-121.76,46.853,-400
-152.742,60.485,-400
161.36,56.653,-400
-78.436,-0.677,-400
-22.566,63.85,-400
-123.5,50.63,-410
-155.287,19.421,-410
-152.742,60.485,-420
174.07,-39.3,-420
15.004,37.734,-425
-19.083,63.633,-430
-61.341,15.255,-430
0,0,-433
-61.165,14.809,-440
-155.87,19.692,-440
141.166,41.805,-440
95.25,20.92,-442
9.17,4.203,-450
160.595,55.972,-450
158.196,52.449,-450
141.001,39.853,-450
140.049,39.099,-450
-152.742,60.485,-450
-153.09,60.032,-450
-78.463,0.038,-450
-77.986,0.029,-460
-152.742,60.485,-470
13.897,40.73,-470
14.962,38.404,-475
15.004,37.734,-479
-172.525,-13.612,-480
13.897,40.73,-490
-77.37,1.22,-490
-72.117,-40.59,-490
-78.442,-1.467,-500
-16.25,65.75,-500
109.92,-7.2,-500
-155.253,58.195,-500
161.36,56.653,-500
-155.608,19.475,-500
-121.76,46.853,-500
-25.67,37.78,-510
-77.986,0.029,-510
-16.641,28.271,-520
128.83,44.08,-520
138.728,35.361,-520
-122.18,46.2,-530
-19.083,63.633,-530
-61.18,13.33,-530
42.229,38.654,-531
43.874,39.356,-550
44.3,39.7,-550
175.632,-39.157,-550
-121.49,46.206,-550
-122.193,41.409,-550
160.1,57.4,-550
-178.146,51.885,-550
-155.253,58.195,-550
-166.923,53.891,-550
138.528,36.618,-550
140.072,37.601,-550
140.303,40.656,-550
158.07,53.905,-550
160.703,54.974,-550
160.765,55.064,-550
159.674,54.135,-550
159.804,54.528,-550
141.38,42.688,-550
154.808,49.57,-550
144.013,43.384,-550
142.854,43.664,-550
-19.083,63.633,-550
-62.96,17.478,-550
-91.408,-0.92,-550
-86.32,12.12,-550
-18.03,27.73,-550
-60.652,-63.001,-550
-77.986,0.029,-560
-19.083,63.633,-560
177.98,-19.12,-580
-156.25,20.708,-580
-61.664,16.044,-580
-16.641,28.271,-580
-15.58,28,-580
0,0,-585
-15.58,28,-590
-61.165,14.809,-590
-71.502,-39.637,-590
140.281,37.647,-590
174.07,-39.3,-590
-72.58,-41.88,-590
-61.165,14.809,-600
-19.083,63.633,-600
-179.97,-16.82,-600
14.426,40.821,-600
139.394,34.724,-600
139.759,32.458,-600
139.526,34.094,-600
-155.608,19.475,-600
-152.742,60.485,-600
157.718,55.678,-600
116.47,-8.42,-600
-152.742,60.485,-610
-121.76,46.853,-610
-75.33,4.658,-610
-61.165,14.809,-620
-15.58,28,-620
-152.742,60.485,-620
-130.55,56.58,-620
131.104,32.884,-630
114.242,-8.058,-640
-83.852,9.979,-640
150.516,-5.576,-640
130.657,31.593,-650
130.57,31.22,-650
-155.253,58.195,-650
161.36,56.653,-650
159.65,56.7,-650
-121.76,46.853,-650
-122.193,41.409,-650
-103.62,19.514,-650
140.049,39.099,-650
159.674,54.135,-650
160.27,54.596,-650
-75.389,4.487,-650
-19.083,63.633,-650
-16.25,65.75,-650
-19.666,63.983,-650
42.229,38.654,-657
159.65,56.7,-660
-22.483,64.9,-665
-71.93,-39.42,-670
-27.32,38.73,-670
-16.641,28.271,-670
-152.742,60.485,-670
-179.97,-16.82,-680
-78.463,0.038,-690
15.004,37.734,-695
13.897,40.73,-700
130.57,31.22,-700
110.442,-7.542,-700
-93.228,17.36,-700
-119,37.88,-700
-121.76,46.853,-700
160.326,55.832,-700
158.03,52.559,-700
139.963,37.125,-700
138.036,36.921,-700
-72.13,-15.83,-700
-19.083,63.633,-700
-60.652,-63.001,-700
-155.87,19.692,-720
-61.165,14.809,-730
-75.293,5.091,-730
-19.083,63.633,-740
-61.18,13.33,-750
-60.652,-63.001,-750
-25.78,37.87,-750
-19.666,63.983,-750
44.5,42.7,-750
-95.2,18.57,-750
-130.63,57.72,-750
138.114,36.891,-750
139.098,34.9,-750
140.88,40.51,-750
139.153,34.219,-750
160.326,55.832,-750
-84.233,10.2,-760
-85.622,11.538,-770
-152.742,60.485,-770
45.74,40.028,-778
161.36,56.653,-780
-97.27,19.03,-780
138.728,35.361,-780
-19.083,63.633,-780
42.229,38.654,-787
-152.742,60.485,-790
-72.97,-45.9,-790
-73.4,-52.33,-800
-86.54,12.422,-800
-60.652,-63.001,-800
-155.361,58.172,-800
-157.185,57.019,-800
159.83,57.2,-800
-155.287,19.421,-800
-122.18,46.2,-800
-121.767,44.133,-800
-121.93,44.38,-800
-121.841,44.285,-800
140.734,38.729,-800
160.326,55.832,-800
158.385,53.905,-800
144.013,43.384,-800
139.367,41.51,-800
176,-38.82,-800
-61.664,16.044,-820
-72.88,-44.08,-820
-84.703,10.463,-830
-83.767,10.025,-830
112.95,-7.942,-830
-122.18,46.2,-830
-152.742,60.485,-830
-121.113,48.112,-850
-122.193,41.409,-850
158.385,53.905,-850
160.27,54.596,-850
159.674,54.135,-850
159.443,54.049,-850
141.289,24.751,-850
137.587,36.227,-850
-75.324,4.892,-850
-75.365,4.818,-850
-19.083,63.633,-850
-19.666,63.983,-850
-25.67,37.78,-850
-19.083,63.633,-860
-152.742,60.485,-870
145.964,-4.649,-870
14.426,40.821,-880
-61.165,14.809,-890
-17.166,65.833,-900
129.926,29.968,-900
161.36,56.653,-900
-121.93,44.38,-900
137.59,36.571,-900
139.394,34.724,-900
-15.58,28,-920
-19.083,63.633,-920
-71.52,-38.97,-920
-77.68,1.08,-930
138.728,35.361,-930
157.711,52.062,-930
13.897,40.73,-930
-72.33,-15.42,-940
-27.32,38.73,-940
-31.216,39.462,-950
-18.03,27.73,-950
-91.408,-0.92,-950
-78.364,0.308,-950
-61.305,15.307,-950
14.962,38.404,-950
159.45,53.98,-950
140.244,37.735,-950
139.526,34.094,-950
-155.608,19.475,-950
161.36,56.653,-950
-90.407,14.156,-960
-72.153,-40.771,-960
-61.664,16.044,-980
-19.083,63.633,-990
-72.117,-40.59,-990
131.249,33.086,-990
160.27,54.596,-1000
-121.554,41.611,-1000
-23.783,64.8,-1000
-78.442,-1.467,-1010
-15.58,28,-1010
161.36,56.653,-1010
-122.18,46.2,-1010
160.32,55.131,-1010
138.728,35.361,-1010
176,-38.82,-1010
110.442,-7.542,-1010
-179.97,-16.82,-1020
-91.186,14.583,-1020
-121.841,44.285,-1030
138.728,35.361,-1030
-152.742,60.485,-1040
-21.783,63.933,-1040
-86.342,12.242,-1050
-75.293,5.091,-1050
-78.436,-0.677,-1050
165.5,-72.67,-1050
-16.641,28.271,-1050
-148.433,64.062,-1050
-152.742,60.485,-1050
160.642,56.056,-1050
-178.146,51.885,-1050
-129.27,-25.37,-1050
-104.3,9.83,-1050
139.021,35.233,-1050
139.394,34.724,-1050
140.303,40.656,-1050
140.049,39.099,-1050
160.27,54.596,-1050
157.711,52.062,-1050
140.811,42.827,-1050
141.166,41.805,-1050
176,-38.82,-1050
155.62,-6.52,-1050
165.8,-10.38,-1050
15.004,37.734,-1050
120.35,15.13,-1050
130.657,31.593,-1050
14.399,39.284,-1050
-22.083,63.883,-1060
161.37,57.35,-1060
-152.742,60.485,-1080
-92.109,15.132,-1080
-155.87,19.692,-1080
12.02,36.77,-1080
-71.93,-39.42,-1080
0,0,-1084
130.308,30.789,-1090
-179.97,-16.82,-1100
-122.18,46.2,-1100
-152.742,60.485,-1100
159.443,54.049,-1100
139.759,32.458,-1100
-19.666,63.983,-1100
-69.142,-18.166,-1100
-83.767,10.025,-1120
138.528,36.618,-1120
138.523,36.406,-1130
-121.554,41.611,-1130
174.07,-39.3,-1130
130.217,30.443,-1140
-156.25,20.708,-1140
-103.62,19.514,-1140
-101.75,19.85,-1140
-155.87,19.692,-1150
-122.193,41.409,-1150
-152.742,60.485,-1150
-175.13,52.22,-1150
139.098,34.9,-1150
139.766,33.137,-1150
141.001,39.853,-1150
140.877,40.659,-1150
160.27,54.596,-1150
130.299,32.761,-1150
-172.525,-13.612,-1150
-78.364,0.308,-1150
-19.666,63.983,-1150
-19.133,63.8,-1150
-16.641,28.271,-1150
0,0,-1150
-77.37,1.22,-1160
-19.083,63.633,-1160
-108,34.8,-1170
-98.032,19.231,-1170
-103.62,19.514,-1170
-129.33,46.88,-1180
-122.18,46.2,-1180
110.442,-7.542,-1180
-15.58,28,-1180
-19.083,63.633,-1190
174.07,-39.3,-1190
0,0,-1192
-31.216,39.462,-1200
-16.666,65.416,-1200
-17.516,64.633,-1200
45.1,15.4,-1200
-179.97,-16.82,-1200
-177.92,-29.27,-1200
-96.75,19.67,-1200
157.718,55.678,-1200
139.394,34.724,-1200
139.759,32.458,-1200
139.021,35.233,-1200
138.114,36.891,-1200
-152.742,60.485,-1210
-19.083,63.633,-1220
-78.598,-0.171,-1230
-71.93,-39.42,-1230
-156.25,20.708,-1240
-75.324,4.892,-1245
-84.703,10.463,-1250
-91.17,-0.83,-1250
-73.75,-50.33,-1250
-16.783,65.033,-1250
-19.666,63.983,-1250
-15.58,28,-1250
-26.67,-57.08,-1250
-117.46,43.147,-1250
139.766,33.137,-1250
139.526,34.094,-1250
139.27,34.397,-1250
141.001,39.853,-1250
140.757,39.964,-1250
176,-38.82,-1250
174.07,-39.3,-1250
155.62,-6.52,-1260
131.104,32.884,-1270
-82.543,8.808,-1270
-19.083,63.633,-1280
-170.3,57.18,-1280
-19.083,63.633,-1290
-25.47,37.77,-1290
-77.986,0.029,-1300
-155.608,19.475,-1300
138.728,35.361,-1300
-179.97,-16.82,-1300
14.962,38.404,-1300
-156.25,20.708,-1310
-152.742,60.485,-1310
-75.293,5.091,-1310
-61.664,16.044,-1310
-70.196,-17.184,-1320
-17.83,28.57,-1320
-103.62,19.514,-1320
-95.2,18.57,-1320
161.36,56.653,-1330
36.446,-0.914,-1330
176.5,-38.12,-1330
-93.228,17.36,-1340
-99.758,19.108,-1350
-110.67,44.43,-1350
-152.742,60.485,-1350
138.728,35.361,-1350
140.734,38.729,-1350
160.27,54.596,-1350
160.595,55.972,-1350
156.753,51.356,-1350
158.836,53.256,-1350
142.686,43.418,-1350
131.104,32.884,-1350
-19.666,63.983,-1350
150.516,-5.576,-1370
-61.165,14.809,-1390
42.229,38.654,-1396
159.443,54.049,-1400
140.734,38.729,-1400
139.021,35.233,-1400
-16.641,28.271,-1400
110.442,-7.542,-1410
15.004,37.734,-1420
-83.767,10.025,-1420
14.426,40.821,-1430
139.963,37.125,-1440
-19.083,63.633,-1440
-84.703,10.463,-1450
138.728,35.361,-1450
140.799,39.761,-1450
139.394,34.724,-1450
139.526,34.094,-1450
142.854,43.664,-1450
-121.229,43.722,-1450
-103.62,19.514,-1450
-179.97,-16.82,-1450
130.299,32.761,-1450
130.217,30.443,-1450
130.57,31.22,-1450
0,0,-1454
0,0,-1459
176,-38.82,-1460
13.897,40.73,-1480
-72.117,-40.59,-1490
15.004,37.734,-1500
130.57,31.22,-1500
-97.27,19.03,-1500
161.36,56.653,-1500
158.836,53.256,-1500
141.001,39.853,-1500
155.461,50.324,-1500
138.728,35.361,-1510
-152.742,60.485,-1510
-71.377,-36.863,-1510
-78.436,-0.677,-1510
-19.083,63.633,-1540
-152.742,60.485,-1540
128.83,44.08,-1540
160.87,58.28,-1550
-177.168,51.923,-1550
-152.742,60.485,-1550
-152.411,61.64,-1550
-155.287,19.421,-1550
140.281,37.647,-1550
144.443,43.608,-1550
158.07,53.905,-1550
157.339,52.543,-1550
158.712,53.321,-1550
159.97,54.5,-1550
160.595,55.972,-1550
130.57,31.22,-1550
14.426,40.821,-1550
35.914,-2.764,-1550
-60.652,-63.001,-1550
-19.666,63.983,-1550
-19.133,63.8,-1550
-70.492,-36.058,-1550
174.07,-39.3,-1560
-152.742,60.485,-1560
-90.88,14.473,-1580
-69.5,-18.1,-1580
-78.25,-0.375,-1580
155.246,50.267,-1590
140.44,38.144,-1600
-176.747,51.944,-1600
-61.18,13.33,-1600
-122.18,46.2,-1610
25.396,36.404,-1610
130.57,31.22,-1610
0,0,-1623
0,0,-1628
-19.083,63.633,-1640
-158.17,56.88,-1645
-155.253,58.195,-1650
161.36,56.653,-1650
-155.287,19.421,-1650
-155.608,19.475,-1650
-155.87,19.692,-1650
141.001,39.853,-1650
160.326,55.832,-1650
160.27,54.596,-1650
160.703,54.974,-1650
131.104,32.884,-1650
14.139,40.827,-1650
-77.986,0.029,-1650
-77.68,1.08,-1650
-84.703,10.463,-1650
-19.666,63.983,-1650
-16.641,28.271,-1650
42.229,38.654,-1662
-25.32,37.77,-1670
-19.083,63.633,-1670
-122.18,46.2,-1680
-113.5,43.42,-1680
-152.742,60.485,-1690
0,0,-1695
-16.641,28.271,-1700
-19.083,63.633,-1700
-152.742,60.485,-1700
161.36,56.653,-1700
-155.608,19.475,-1700
158.836,53.256,-1700
143.036,43.453,-1700
174.07,-39.3,-1700
-179.97,-16.82,-1700
-72.496,-41.105,-1710
131.249,33.086,-1720
-21.416,64.083,-1730
-121.93,44.38,-1740
-155.608,19.475,-1750
-155.361,58.172,-1750
-159.38,56.17,-1750
-166.923,53.891,-1750
138.036,36.921,-1750
142.686,43.418,-1750
160.326,55.832,-1750
176.5,-38.12,-1750
-22.483,64.9,-1750
-19.666,63.983,-1750
155.461,50.324,-1750
-122.18,46.2,-1770
110.442,-7.542,-1770
-84.703,10.463,-1770
130.57,31.22,-1780
55.708,-21.244,-1790
-155.092,58.354,-1790
-155.608,19.475,-1800
-156.25,20.708,-1800
159.674,54.135,-1800
140.072,37.601,-1800
140.244,37.735,-1800
139.526,34.094,-1800
139.759,32.458,-1800
-77.986,0.029,-1800
-22.566,63.85,-1800
-61.305,15.307,-1800
-61.664,16.044,-1810
-71.93,-39.42,-1810
-152.742,60.485,-1810
-153.43,59.363,-1820
-85.324,10.83,-1820
-73.585,-50.964,-1830
-130.55,56.58,-1830
130.308,30.789,-1830
131.104,32.884,-1830
-152.411,61.64,-1850
-156.25,20.708,-1850
-121.49,46.206,-1850
138.728,35.361,-1850
154.808,49.57,-1850
-19.083,63.633,-1850
-77.68,1.08,-1850
-19.666,63.983,-1850
-25.47,37.77,-1850
155.246,50.267,-1850
-122.18,46.2,-1860
-78.598,-0.171,-1860
-69.5,-18.1,-1860
-152.742,60.485,-1870
14.139,40.827,-1870
-101.75,19.85,-1880
-98.622,19.023,-1890
-103.62,19.514,-1890
-161.214,55.641,-1890
110.442,-7.542,-1890
-72.97,-45.9,-1890
44.75,40.275,-1900
-158.785,56.552,-1900
-177.168,51.923,-1900
-156.25,20.708,-1900
-155.608,19.475,-1900
138.036,36.921,-1900
-19.083,63.633,-1910
-19.083,63.633,-1920
-72.618,-41.33,-1920
132.621,35.139,-1920
124.892,6.113,-1920
-156.25,20.708,-1940
-103.62,19.514,-1940
157.718,55.678,-1950
-155.253,58.195,-1950
158.712,53.321,-1950
-19.083,63.633,-1950
-17.316,64.416,-1950
-27.97,39.02,-1950
155.461,50.324,-1950
15.004,37.734,-1980
-16.641,28.271,-1980
-71.93,-39.42,-1980
-75.33,4.658,-1990
-172.525,-13.612,-1990
-177.92,-29.27,-2000
14.139,40.827,-2000
45.551,39.704,-2000
24.27,12.95,-2000
158.03,52.559,-2000
140.44,38.144,-2000
139.963,37.125,-2000
139.376,36.799,-2000
139.526,34.094,-2000
141.001,39.853,-2000
161.36,56.653,-2000
-155.608,19.475,-2000
-19.083,63.633,-2000
-23.783,64.8,-2010
-62.8,17.37,-2010
130.57,31.22,-2010
-61.18,13.33,-2020
-19.083,63.633,-2020
-93.228,17.36,-2030
-155.87,19.692,-2040
-152.742,60.485,-2040
-153.43,59.363,-2040
14.139,40.827,-2040
147.12,-5.358,-2040
45.17,-12.83,-2050
33.668,-9.135,-2050
130.657,31.593,-2050
130.862,31.934,-2050
120.47,14.52,-2050
131.104,32.884,-2050
-153.09,60.032,-2050
160.82,58.18,-2050
126.53,33.361,-2050
-155.608,19.475,-2050
-122.193,41.409,-2050
-104.3,9.83,-2050
-101.75,19.85,-2050
141.001,39.853,-2050
139.73,39.95,-2050
139.766,33.137,-2050
139.098,34.9,-2050
138.728,35.361,-2050
158.03,52.559,-2050
158.196,52.449,-2050
157.203,51.498,-2050
159.443,54.049,-2050
160.326,55.832,-2050
144.561,43.572,-2050
144.013,43.384,-2050
-19.083,63.633,-2050
-19.7,64.85,-2050
-22.483,64.9,-2050
-78.436,-0.677,-2050
-25.78,37.87,-2050
-16.783,65.033,-2050
167.17,-77.53,-2050
-155.287,19.421,-2080
14.139,40.827,-2080
34.621,38.537,-2080
-78.598,-0.171,-2090
-77.68,1.08,-2095
-75.389,4.487,-2100
-61.165,14.809,-2100
-122.18,46.2,-2100
161.36,56.653,-2100
158.836,53.256,-2100
139.098,34.9,-2100
138.114,36.891,-2100
-97.27,19.03,-2110
-19.083,63.633,-2110
-72.33,-15.42,-2110
-156.25,20.708,-2120
30.25,0.7,-2120
-95.2,18.57,-2130
-61.18,13.33,-2135
-71.93,-39.42,-2140
-155.608,19.475,-2150
161.36,56.653,-2150
-177.168,51.923,-2150
158.196,52.449,-2150
174.07,-39.3,-2150
14.139,40.827,-2150
155.62,-6.52,-2150
131.104,32.884,-2150
130.299,32.761,-2150
128.08,41.98,-2160
-19.083,63.633,-2160
-19.083,63.633,-2190
-61.18,13.33,-2200
161.36,56.653,-2200
-107.035,39.661,-2200
-155.287,19.421,-2200
158.03,52.559,-2200
-156.25,20.708,-2210
-25.47,37.77,-2210
-19.083,63.633,-2220
-78.436,-0.677,-2220
-135.75,57.05,-2220
14.139,40.827,-2220
-152.742,60.485,-2230
-71.409,-16.294,-2230
-99.13,19.08,-2238
161.08,57.15,-2240
-75.389,4.487,-2240
-71.93,-39.42,-2240
-19.083,63.633,-2250
-72.97,-45.9,-2250
-78.436,-0.677,-2250
-84.703,10.463,-2250
-16.641,28.271,-2250
-155.608,19.475,-2250
158.03,52.559,-2250
156.978,51.452,-2250
159.443,54.049,-2250
159.674,54.135,-2250
160.27,54.596,-2250
140.877,40.659,-2250
108.058,-7.25,-2250
-156.25,20.708,-2260
-127.5,40.98,-2260
145.733,43.979,-2270
-23.783,64.8,-2270
-61.165,14.809,-2280
-121.93,44.38,-2290
-97.27,19.03,-2300
-177.168,51.923,-2300
158.836,53.256,-2300
140.44,38.144,-2300
-16.641,28.271,-2300
-16.666,65.416,-2300
-67.765,-26.789,-2300
-61.18,13.33,-2310
-19.666,63.983,-2310
-73.4,-52.33,-2320
14.139,40.827,-2330
15.004,37.734,-2330
-122.18,46.2,-2340
-155.608,19.475,-2350
-152.742,60.485,-2350
159.443,54.049,-2350
13.897,40.73,-2350
131.104,32.884,-2350
-61.165,14.809,-2360
34.621,38.537,-2370
-98.622,19.023,-2370
-103.62,19.514,-2370
-61.18,13.33,-2380
-23.783,64.8,-2400
-69.5,-18.1,-2400
174.07,-39.3,-2400
14.426,40.821,-2420
-19.083,63.633,-2420
-61.165,14.809,-2430
14.139,40.827,-2440
-155.87,19.692,-2440
131.249,33.086,-2440
138.728,35.361,-2450
139.766,33.137,-2450
159.674,54.135,-2450
158.03,52.559,-2450
44.3,39.7,-2450
174.07,-39.3,-2450
130.308,30.789,-2450
-78,-0.53,-2450
-19.666,63.983,-2450
-61.165,14.809,-2460
-62.18,16.72,-2460
-155.47,19.82,-2460
-156.25,20.708,-2470
-19.083,63.633,-2480
-78.617,-0.353,-2490
161.36,56.653,-2490
-97.27,19.03,-2500
158.836,53.256,-2500
14.139,40.827,-2500
176,-38.82,-2500
-78.815,-1.464,-2500
-27.32,38.73,-2530
158.836,53.256,-2530
161.36,56.653,-2530
-155.47,19.82,-2540
-19.083,63.633,-2540
-19.7,64.85,-2550
-76.936,1.5,-2550
-78.364,0.308,-2550
-86.342,12.242,-2550
-86.54,12.422,-2550
-121.76,46.853,-2550
-122.193,41.409,-2550
-158.17,56.88,-2550
-163.149,55.424,-2550
139.766,33.137,-2550
139.394,34.724,-2550
138.728,35.361,-2550
138.523,36.406,-2550
136.771,36.155,-2550
137.587,36.227,-2550
131.104,32.884,-2550
-113.5,43.42,-2560
-156.25,20.708,-2580
14.139,40.827,-2580
-77.37,1.22,-2580
176,-38.82,-2600
140.44,38.144,-2600
140.281,37.647,-2600
-73.75,-50.33,-2610
161.36,56.653,-2620
130.299,32.761,-2640
-78.436,-0.677,-2640
-75.389,4.487,-2650
-16.641,28.271,-2650
130.862,31.934,-2650
14.962,38.404,-2650
-175.13,52.22,-2650
-121.49,46.206,-2650
158.836,53.256,-2650
157.58,52.63,-2650
142.686,43.418,-2650
-61.165,14.809,-2660
-21.783,63.933,-2660
117.77,56.28,-2670
37.583,32.333,-2670
-19.083,63.633,-2680
130.57,31.22,-2690
174.07,-39.3,-2700
55.708,-21.244,-2700
13.897,40.73,-2700
157.407,54.761,-2700
141.001,39.853,-2700
139.766,33.137,-2700
-90.876,14.501,-2710
130.299,32.761,-2720
30.25,0.7,-2750
-101.75,19.85,-2750
-121.76,46.853,-2750
-155.47,19.82,-2750
-155.608,19.475,-2750
